type,airport,runway,timestamp,timestamp_iso,lat,lon,track_deg,icao,registration,aircraft_type,description,db_flags
landing,LGA,04,1788307265.56,2026-09-02T00:01:05Z,40.776054,-73.878433,33.8,a3c51a,N342DU,,,0
landing,JFK,04R,1788307295.31,2026-09-02T00:01:35Z,40.63361,-73.763977,30.9,ac71dd,N9002U,A319,AIRBUS A-319,0
takeoff,JFK,04L,1788307330.33,2026-09-02T00:02:10Z,40.627022,-73.781683,29.6,7c8067,VH-ZND,B789,BOEING 787-9 Dreamliner,0
landing,JFK,04R,1788307368.54,2026-09-02T00:02:48Z,40.635693,-73.762314,30.9,a707a3,N552JB,A320,AIRBUS A-320,0
takeoff,JFK,04L,1788307433.11,2026-09-02T00:03:53Z,40.626638,-73.781995,30.9,ab772d,N838MH,B764,BOEING 767-400,0
landing,JFK,04R,1788307449.53,2026-09-02T00:04:09Z,40.638714,-73.759979,30.9,a1a435,N2047J,A21N,AIRBUS A-321neo,0
landing,LGA,04,1788307485.85,2026-09-02T00:04:45Z,40.775963,-73.87854,33.8,c062b8,C-GLJZ,CRJ9,BOMBARDIER Regional Jet CRJ-900,0
takeoff,JFK,04L,1788307542.79,2026-09-02T00:05:42Z,40.627011,-73.781698,30.9,a4e7c9,N415MC,B744,BOEING 747-400,0
landing,LGA,04,1788307623.63,2026-09-02T00:07:03Z,40.777874,-73.876938,30.9,a0ad3e,N14250,B738,BOEING 737-800,0
takeoff,JFK,04L,1788307656.55,2026-09-02T00:07:36Z,40.626673,-73.781964,32.5,aba155,N849AN,B789,BOEING 787-9 Dreamliner,0
landing,JFK,04R,1788307658.68,2026-09-02T00:07:38Z,40.636345,-73.761841,30.9,ade9c0,N996JL,A321,AIRBUS A-321,0
takeoff,LGA,13,1788307668.02,2026-09-02T00:07:48Z,40.780003,-73.873703,120.9,aae6cd,N801NN,B738,BOEING 737-800,0
landing,JFK,04R,1788307752.34,2026-09-02T00:09:12Z,40.635223,-73.762711,30.9,a7bf22,N599DA,A21N,AIRBUS A-321neo,0
landing,JFK,04R,1788307868.42,2026-09-02T00:11:08Z,40.635157,-73.762753,30.9,a4ee82,N417DX,A339,AIRBUS A-330-900,0
landing,LGA,04,1788307919.67,2026-09-02T00:11:59Z,40.776886,-73.877766,33.8,a05ddc,N12225,B738,BOEING 737-800,0
takeoff,JFK,04L,1788307936.23,2026-09-02T00:12:16Z,40.626846,-73.781845,29.6,ab79ca,N839AA,B789,BOEING 787-9 Dreamliner,0
landing,JFK,04R,1788308013.28,2026-09-02T00:13:33Z,40.636768,-73.76149,30.9,300a63,I-ITYE,A339,AIRBUS A-330-900,0
takeoff,JFK,04L,1788308077.18,2026-09-02T00:14:37Z,40.627127,-73.78162,30.9,ab048d,N809NW,A333,AIRBUS A-330-300,0
