type,airport,runway,timestamp,timestamp_iso,lat,lon,track_deg,icao,registration,aircraft_type,description,db_flags
takeoff,JFK,22R,1753056037.88,2025-07-21T00:00:37Z,40.646553,-73.766434,210.9,a124b5,N173DZ,B763,BOEING 767-300,0
takeoff,LGA,31,1753056039.48,2025-07-21T00:00:39Z,40.773972,-73.861084,300.9,a5cfa5,N47370,B38M,,0
landing,JFK,22L,1753056069.91,2025-07-21T00:01:09Z,40.63393,-73.763672,213.8,a35a37,N315JL,H25B,HAWKER BEECHCRAFT Hawker 750/850,0
takeoff,JFK,22R,1753056099.04,2025-07-21T00:01:39Z,40.646644,-73.766389,210.9,aa4903,N762AN,B772,BOEING 777-200,0
landing,LGA,22,1753056109.33,2025-07-21T00:01:49Z,40.77592,-73.878562,210.9,a77d89,N582CA,CRJ9,BOMBARDIER Regional Jet CRJ-900,0
takeoff,LGA,31,1753056123.2,2025-07-21T00:02:03Z,40.774221,-73.861615,300.9,a27737,N258WN,B737,BOEING 737-700,0
landing,LGA,22,1753056176.91,2025-07-21T00:02:56Z,40.775517,-73.878891,213.8,a35eb0,N316SE,B38M,BOEING 737 MAX 8,0
takeoff,LGA,31,1753056202.74,2025-07-21T00:03:22Z,40.774075,-73.861313,300.9,a891a7,N651NK,A320,AIRBUS A-320,0
landing,JFK,22L,1753056227.21,2025-07-21T00:03:47Z,40.633575,-73.764002,210.9,ad2f71,N949JT,A321,AIRBUS A-321,0
takeoff,JFK,22R,1753056228.52,2025-07-21T00:03:48Z,40.646435,-73.76653,210.9,a310cf,N297PQ,CRJ9,BOMBARDIER Regional Jet CRJ-900,0
landing,LGA,22,1753056255.84,2025-07-21T00:04:15Z,40.777874,-73.876938,213.8,ab5eb2,N8312C,B738,BOEING 737-800,0
takeoff,JFK,31L,1753056274.78,2025-07-21T00:04:34Z,40.635246,-73.787735,298.1,a759eb,N573DT,A21N,AIRBUS A-321neo,0
takeoff,LGA,31,1753056281.9,2025-07-21T00:04:41Z,40.772673,-73.858384,300.9,a07fa6,N131HQ,E75L,EMBRAER ERJ-170-200 (long wing),0
takeoff,JFK,22R,1753056285.45,2025-07-21T00:04:45Z,40.645947,-73.766907,210.9,a34bdc,N311PQ,CRJ9,BOMBARDIER Regional Jet CRJ-900,0
landing,JFK,22L,1753056313.69,2025-07-21T00:05:13Z,40.635166,-73.762756,210.9,a33ed6,N308UK,B38M,,0
takeoff,JFK,22R,1753056348.12,2025-07-21T00:05:48Z,40.645015,-73.767653,210.9,4b1884,HB-JHK,A333,AIRBUS A-330-300,0
takeoff,JFK,04L,1753056366.02,2025-07-21T00:06:06Z,40.651032,-73.765078,70.3,a24720,N246JQ,E75L,EMBRAER ERJ-170-200 (long wing),0
takeoff,LGA,31,1753056373.74,2025-07-21T00:06:13Z,40.773491,-73.860092,300.9,a33e5e,N308PQ,CRJ9,BOMBARDIER Regional Jet CRJ-900,0
landing,JFK,22L,1753056390.63,2025-07-21T00:06:30Z,40.634789,-73.763062,210.9,ad9e73,N977JE,A321,AIRBUS A-321,0
takeoff,LGA,31,1753056462.91,2025-07-21T00:07:42Z,40.772719,-73.858462,300.9,a05827,N121HQ,E75L,EMBRAER ERJ-170-200 (long wing),0
takeoff,JFK,22R,1753056466.53,2025-07-21T00:07:46Z,40.646214,-73.766686,210.9,a3298a,N3023J,BCS3,AIRBUS A220-300,0
landing,JFK,22L,1753056479.02,2025-07-21T00:07:59Z,40.636768,-73.76152,210.9,aaed17,N803AW,A319,AIRBUS A-319,0
