type,airport,runway,timestamp,timestamp_iso,lat,lon,track_deg,icao,registration,aircraft_type,description,db_flags
takeoff,LGA,31,1762905654.02,2025-11-12T00:00:54Z,40.77309,-73.859268,300.9,a3f500,N354PT,B738,BOEING 737-800,0
landing,JFK,31R,1762905682.3,2025-11-12T00:01:22Z,40.651625,-73.776673,300.9,a7e5c1,N608JB,A320,AIRBUS A-320,0
landing,LGA,22,1762905726.15,2025-11-12T00:02:06Z,40.775894,-73.87854,213.8,a4414a,N3730B,B738,BOEING 737-800,0
landing,JFK,31L,1762905735.67,2025-11-12T00:02:15Z,40.637601,-73.792981,300.9,ad5fea,N961AN,B738,BOEING 737-800,0
takeoff,LGA,13,1762905771.22,2025-11-12T00:02:51Z,40.774979,-73.865585,123.8,a037b9,N113DX,A321,AIRBUS A-321,0
takeoff,JFK,31L,1762905792.34,2025-11-12T00:03:12Z,40.629583,-73.775238,300.9,a3b529,N338ST,B38M,BOEING 737 MAX 8,0
landing,JFK,31R,1762905818.44,2025-11-12T00:03:38Z,40.653133,-73.781662,270.0,a01880,N105NN,A321,AIRBUS A-321,0
landing,LGA,22,1762905853.61,2025-11-12T00:04:13Z,40.776688,-73.877938,213.8,acee50,N932NN,B738,BOEING 737-800,0
landing,JFK,31L,1762905883.33,2025-11-12T00:04:43Z,40.638323,-73.794573,300.9,ac5569,N894NN,B738,BOEING 737-800,0
landing,JFK,31R,1762905884.59,2025-11-12T00:04:44Z,40.651427,-73.776252,298.1,a98445,N712JB,A320,AIRBUS A-320,0
landing,LGA,22,1762905976.73,2025-11-12T00:06:16Z,40.776947,-73.877808,213.8,a12755,N17346,B38M,BOEING 737 MAX 8,0
takeoff,LGA,31,1762905977.81,2025-11-12T00:06:17Z,40.772381,-73.857742,300.9,a5e3e4,N479PX,CRJ9,BOMBARDIER Regional Jet CRJ-900,0
landing,JFK,31L,1762906000.76,2025-11-12T00:06:40Z,40.639987,-73.798209,300.9,ab4bf7,N827MH,B764,BOEING 767-400,0
takeoff,LGA,31,1762906026.91,2025-11-12T00:07:06Z,40.772254,-73.857463,303.8,c02e92,C-FRQN,E75S,EMBRAER ERJ-170-200 (short wing),0
landing,JFK,31R,1762906045.15,2025-11-12T00:07:25Z,40.651073,-73.775513,299.6,485e2d,PH-BKG,B78X,BOEING 787-10 Dreamliner,0
