type,airport,runway,timestamp,timestamp_iso,lat,lon,track_deg,icao,registration,aircraft_type,description,db_flags
takeoff,LGA,13,1744329627.66,2025-04-11T00:00:27Z,40.780156,-73.874052,120.9,aca3e6,N913XJ,CRJ9,BOMBARDIER Regional Jet CRJ-900,0
takeoff,JFK,04L,1744329646.77,2025-04-11T00:00:46Z,40.625874,-73.782578,30.9,a6f2b7,N547JB,A320,AIRBUS A-320,0
landing,LGA,04,1744329682.05,2025-04-11T00:01:22Z,40.777485,-73.877258,33.8,ac78b0,N902XJ,CRJ9,BOMBARDIER Regional Jet CRJ-900,0
takeoff,LGA,13,1744329723.44,2025-04-11T00:02:03Z,40.78054,-73.874848,123.8,aca22e,N913DU,B739,BOEING 737-900,0
takeoff,JFK,04L,1744329736.15,2025-04-11T00:02:16Z,40.626254,-73.782291,30.9,4005bc,G-VIID,B772,BOEING 777-200,0
landing,JFK,04R,1744329745.45,2025-04-11T00:02:25Z,40.636566,-73.761661,30.9,a1a1b6,N204JQ,E75L,EMBRAER ERJ-170-200 (long wing),0
landing,LGA,04,1744329768.97,2025-04-11T00:02:48Z,40.780289,-73.874939,33.8,a3f500,N354PT,B738,BOEING 737-800,0
landing,JFK,04R,1744329809.79,2025-04-11T00:03:29Z,40.634226,-73.763471,30.9,a120f3,N172DN,B763,BOEING 767-300,0
landing,LGA,04,1744329842.23,2025-04-11T00:04:02Z,40.777037,-73.877626,33.8,a4c170,N405YX,E75L,EMBRAER ERJ-170-200 (long wing),0
takeoff,JFK,04L,1744329896.99,2025-04-11T00:04:56Z,40.626102,-73.78241,30.9,ad2baa,N948JB,A321,AIRBUS A-321,0
landing,LGA,04,1744329932.82,2025-04-11T00:05:32Z,40.778194,-73.876648,30.9,ad5398,N958NN,B738,BOEING 737-800,0
landing,JFK,04R,1744329940.71,2025-04-11T00:05:40Z,40.632585,-73.764751,30.9,a869bc,N641JB,A320,AIRBUS A-320,0
takeoff,JFK,04L,1744329991.05,2025-04-11T00:06:31Z,40.625335,-73.783009,30.9,a77035,N579DT,A21N,,0
landing,LGA,04,1744330007.16,2025-04-11T00:06:47Z,40.777496,-73.877258,33.8,acc3f7,N921XJ,CRJ9,BOMBARDIER Regional Jet CRJ-900,0
landing,JFK,04R,1744330011.31,2025-04-11T00:06:51Z,40.634216,-73.763489,28.1,a6ce58,N538CA,CRJ9,BOMBARDIER Regional Jet CRJ-900,0
takeoff,JFK,04L,1744330064.41,2025-04-11T00:07:44Z,40.625793,-73.782654,30.9,ab9387,N845MH,B764,BOEING 767-400,0
landing,JFK,04R,1744330090.78,2025-04-11T00:08:10Z,40.633244,-73.764236,30.9,a1a3cc,N2044J,A21N,AIRBUS A-321neo,0
landing,LGA,13,1744330127.68,2025-04-11T00:08:47Z,40.779133,-73.874283,120.9,a20957,N230JQ,E75L,EMBRAER ERJ-170-200 (long wing),0
landing,LGA,04,1744330174.16,2025-04-11T00:09:34Z,40.779237,-73.8758,30.9,a23fb2,N244JQ,E75L,EMBRAER ERJ-170-200 (long wing),0
landing,JFK,04R,1744330184.65,2025-04-11T00:09:44Z,40.635041,-73.762847,30.9,a7816a,N583DT,A21N,,0
takeoff,LGA,13,1744330200.65,2025-04-11T00:10:00Z,40.781055,-73.875946,118.1,a6152a,N491PX,CRJ9,BOMBARDIER Regional Jet CRJ-900,0
takeoff,JFK,04L,1744330206.0,2025-04-11T00:10:06Z,40.626732,-73.781906,33.8,a47991,N388FT,GLF5,GULFSTREAM 5,0
landing,LGA,04,1744330243.62,2025-04-11T00:10:43Z,40.776009,-73.878494,30.9,a7706b,N579FX,CL35,BOMBARDIER BD-100 Challenger 350,0
takeoff,JFK,04L,1744330258.63,2025-04-11T00:10:58Z,40.625061,-73.783203,33.8,ac8e53,N908QS,C68A,CESSNA 680 Citation Latitude,0
landing,JFK,04R,1744330273.51,2025-04-11T00:11:13Z,40.636217,-73.761911,30.9,a40027,N357PV,B738,BOEING 737-800,0
landing,LGA,04,1744330330.2,2025-04-11T00:12:10Z,40.776269,-73.87825,33.8,a34e97,N312DN,A321,AIRBUS A-321,0
takeoff,JFK,04L,1744330365.19,2025-04-11T00:12:45Z,40.626766,-73.781891,30.9,40808c,G-VNVR,A35K,AIRBUS A-350-1000,0
