type,airport,runway,timestamp,timestamp_iso,lat,lon,track_deg,icao,registration,aircraft_type,description,db_flags
takeoff,LGA,31,1787702456.06,2026-08-26T00:00:56Z,40.772232,-73.857452,300.9,ab3d17,N823MD,E170,EMBRAER ERJ-170-100,0
landing,LGA,22,1787702458.22,2026-08-26T00:00:58Z,40.777514,-73.877251,210.9,a33339,N305PQ,CRJ9,BOMBARDIER Regional Jet CRJ-900,0
takeoff,JFK,22R,1787702510.15,2026-08-26T00:01:50Z,40.646947,-73.766124,208.1,a130cb,N176PQ,CRJ9,BOMBARDIER Regional Jet CRJ-900,0
landing,JFK,22L,1787702527.02,2026-08-26T00:02:07Z,40.637913,-73.76062,213.8,ab4c76,N827SK,CRJ9,BOMBARDIER Regional Jet CRJ-900,0
takeoff,LGA,31,1787702528.44,2026-08-26T00:02:08Z,40.772335,-73.857666,303.8,a47d11,N389DN,A321,AIRBUS A-321,0
landing,LGA,22,1787702530.14,2026-08-26T00:02:10Z,40.777931,-73.876923,210.9,a49d22,N397DN,A321,AIRBUS A-321,0
takeoff,JFK,22R,1787702586.46,2026-08-26T00:03:06Z,40.645958,-73.766904,210.9,a35c97,N3156J,BCS3,AIRBUS A220-300,0
takeoff,JFK,31L,1787702586.64,2026-08-26T00:03:06Z,40.63546,-73.788206,300.9,acb2c2,N917XJ,CRJ9,BOMBARDIER Regional Jet CRJ-900,0
landing,JFK,22L,1787702608.12,2026-08-26T00:03:28Z,40.637226,-73.761154,210.9,a8df4b,N6709,B752,BOEING 757-200,0
landing,LGA,22,1787702615.78,2026-08-26T00:03:35Z,40.7772,-73.877532,213.8,a339b1,N307DU,BCS3,AIRBUS A220-300,0
takeoff,JFK,22R,1787702656.78,2026-08-26T00:04:16Z,40.645821,-73.766983,210.9,a50725,N423DX,A339,AIRBUS A-330-900,0
landing,JFK,22L,1787702687.89,2026-08-26T00:04:47Z,40.636054,-73.762098,210.9,4951ee,CS-TON,A332,AIRBUS A-330-200,0
takeoff,JFK,31L,1787702706.28,2026-08-26T00:05:06Z,40.635227,-73.787738,300.9,a6ce7d,N538DN,A21N,AIRBUS A-321neo,0
landing,LGA,22,1787702710.44,2026-08-26T00:05:10Z,40.775059,-73.879288,210.9,a4e8ef,N415YX,E75L,EMBRAER ERJ-170-200 (long wing),0
takeoff,LGA,31,1787702712.24,2026-08-26T00:05:12Z,40.772839,-73.858719,300.9,a305aa,N294PQ,CRJ9,BOMBARDIER Regional Jet CRJ-900,0
takeoff,LGA,31,1787702752.99,2026-08-26T00:05:52Z,40.772221,-73.857422,303.8,a51f4a,N429YX,E75L,EMBRAER ERJ-170-200 (long wing),0
takeoff,JFK,22R,1787702788.24,2026-08-26T00:06:28Z,40.646187,-73.766724,210.9,ac4963,N891DN,B739,BOEING 737-900,0
landing,LGA,22,1787702793.81,2026-08-26T00:06:33Z,40.776257,-73.878281,213.8,a01f73,N107HQ,E75L,EMBRAER ERJ-170-200 (long wing),0
landing,JFK,22L,1787702818.39,2026-08-26T00:06:58Z,40.634766,-73.763046,213.8,a79821,N589JB,A320,AIRBUS A-320,0
landing,LGA,22,1787702849.94,2026-08-26T00:07:29Z,40.776548,-73.878094,210.9,a43ea6,N37277,B738,BOEING 737-800,0
takeoff,JFK,22R,1787702856.97,2026-08-26T00:07:36Z,40.645143,-73.767544,210.9,4ba94a,TC-JJJ,B77W,BOEING 777-300ER,0
landing,JFK,22L,1787702899.57,2026-08-26T00:08:19Z,40.635189,-73.762741,210.9,a37fb0,N3241J,BCS3,AIRBUS A220-300,0
landing,LGA,22,1787702943.06,2026-08-26T00:09:03Z,40.778435,-73.876495,213.8,a3c259,N341PQ,CRJ9,BOMBARDIER Regional Jet CRJ-900,0
landing,JFK,22L,1787702967.7,2026-08-26T00:09:27Z,40.634903,-73.762955,210.9,a1bc29,N2102J,A21N,AIRBUS A-321neo,0
takeoff,JFK,22R,1787703007.1,2026-08-26T00:10:07Z,40.645775,-73.767044,210.9,acf4e8,N934DZ,B739,,0
landing,JFK,22L,1787703060.57,2026-08-26T00:11:00Z,40.63546,-73.762535,210.9,a1a832,N2059J,A21N,AIRBUS A-321neo,0
landing,LGA,22,1787703062.1,2026-08-26T00:11:02Z,40.774223,-73.879959,213.8,a32bf5,N303RG,B38M,BOEING 737 MAX 8,0
takeoff,LGA,31,1787703066.57,2026-08-26T00:11:06Z,40.772649,-73.858306,300.9,aa763f,N773XF,A319,AIRBUS A-319,0
takeoff,JFK,22R,1787703067.32,2026-08-26T00:11:07Z,40.647194,-73.76593,210.9,a707a3,N552JB,A320,AIRBUS A-320,0
takeoff,LGA,31,1787703139.77,2026-08-26T00:12:19Z,40.772289,-73.857557,298.1,a09961,N138EV,CRJ9,BOMBARDIER Regional Jet CRJ-900,0
landing,JFK,22L,1787703155.6,2026-08-26T00:12:35Z,40.633156,-73.764345,210.9,780a6f,B-LJL,B748,BOEING 747-8,0
takeoff,JFK,22R,1787703189.29,2026-08-26T00:13:09Z,40.646381,-73.766571,210.9,a7c7a2,N600DZ,A21N,AIRBUS A-321neo,0
takeoff,LGA,31,1787703234.54,2026-08-26T00:13:54Z,40.774872,-73.862957,303.8,a1b449,N209JQ,E75L,EMBRAER ERJ-170-200 (long wing),0
landing,LGA,22,1787703322.96,2026-08-26T00:15:22Z,40.778131,-73.876768,210.9,a39113,N329PQ,CRJ9,BOMBARDIER Regional Jet CRJ-900,0
landing,JFK,22L,1787703335.9,2026-08-26T00:15:35Z,40.636391,-73.761795,210.9,a2c93f,N279PQ,CRJ9,BOMBARDIER Regional Jet CRJ-900,0
takeoff,LGA,31,1787703338.8,2026-08-26T00:15:38Z,40.772827,-73.858704,300.9,c043b7,C-FZQS,A320,AIRBUS A-320,0
takeoff,LGA,13,1787703366.43,2026-08-26T00:16:06Z,40.772163,-73.85968,120.9,a3dc5a,N348PQ,CRJ9,BOMBARDIER Regional Jet CRJ-900,0
landing,JFK,22L,1787703402.62,2026-08-26T00:16:42Z,40.635773,-73.762268,210.9,a383f3,N3255J,BCS3,,0
landing,LGA,22,1787703442.38,2026-08-26T00:17:22Z,40.778445,-73.876487,210.9,abebe0,N8675A,B738,BOEING 737-800,0
takeoff,LGA,31,1787703448.98,2026-08-26T00:17:28Z,40.772777,-73.858603,300.9,a04e60,N119HQ,E75L,EMBRAER ERJ-170-200 (long wing),0
takeoff,JFK,22R,1787703466.87,2026-08-26T00:17:46Z,40.64619,-73.766733,210.9,a69894,N524JB,A320,AIRBUS A-320,0
takeoff,LGA,31,1787703481.74,2026-08-26T00:18:01Z,40.772163,-73.857285,326.2,a0835d,N132HQ,E75L,EMBRAER ERJ-170-200 (long wing),0
landing,JFK,22L,1787703568.67,2026-08-26T00:19:28Z,40.634797,-73.76305,213.8,ad0d86,N940DU,B739,,0
landing,LGA,22,1787703569.85,2026-08-26T00:19:29Z,40.777233,-73.877472,210.9,a15027,N184GJ,CRJ9,BOMBARDIER Regional Jet CRJ-900,0
takeoff,JFK,22R,1787703637.41,2026-08-26T00:20:37Z,40.645752,-73.767059,210.9,a33ca9,N3077J,BCS3,AIRBUS A220-300,0
landing,JFK,22L,1787703650.34,2026-08-26T00:20:50Z,40.634937,-73.762939,210.9,ad935b,N974JT,A321,AIRBUS A-321,0
landing,LGA,22,1787703696.41,2026-08-26T00:21:36Z,40.777805,-73.877002,213.8,ac5e23,N8961K,B38M,,0
takeoff,LGA,31,1787703709.32,2026-08-26T00:21:49Z,40.772678,-73.858368,300.9,abd063,N860RW,E170,EMBRAER ERJ-170-100,0
takeoff,JFK,31L,1787703716.46,2026-08-26T00:21:56Z,40.635716,-73.788799,300.9,a6b833,N532DN,A21N,AIRBUS A-321neo,0
takeoff,LGA,31,1787703770.71,2026-08-26T00:22:50Z,40.772673,-73.8584,300.9,a4fddb,N420YX,E75L,EMBRAER ERJ-170-200 (long wing),0
landing,JFK,22L,1787703778.8,2026-08-26T00:22:58Z,40.634548,-73.763229,210.9,71c010,HL8010,B77W,BOEING 777-300ER,0
landing,LGA,22,1787703852.55,2026-08-26T00:24:12Z,40.77734,-73.877361,213.8,a3a152,N333DU,BCS3,,0
takeoff,LGA,31,1787703868.84,2026-08-26T00:24:28Z,40.775162,-73.863525,303.8,a546c9,N439YX,E75L,EMBRAER ERJ-170-200 (long wing),0
landing,JFK,22L,1787703919.56,2026-08-26T00:25:19Z,40.635495,-73.762504,210.9,add734,N991JT,A321,AIRBUS A-321,0
landing,LGA,22,1787703978.21,2026-08-26T00:26:18Z,40.774826,-73.879452,213.8,a08e82,N135HQ,E75L,EMBRAER ERJ-170-200 (long wing),0
landing,JFK,22L,1787704028.05,2026-08-26T00:27:08Z,40.635326,-73.762604,213.8,a32c3e,N303UE,B38M,,0
takeoff,JFK,22R,1787704031.33,2026-08-26T00:27:11Z,40.645363,-73.767365,212.4,740827,JY-BAG,B788,BOEING 787-8 Dreamliner,0
landing,LGA,22,1787704090.44,2026-08-26T00:28:10Z,40.777519,-73.877243,213.8,a35ab8,N315PQ,CRJ9,BOMBARDIER Regional Jet CRJ-900,0
landing,JFK,22L,1787704128.48,2026-08-26T00:28:48Z,40.633987,-73.763672,210.9,a9cb18,N730AN,B77W,BOEING 777-300ER,0
takeoff,JFK,31L,1787704150.31,2026-08-26T00:29:10Z,40.635418,-73.788116,300.9,ad3cdf,N952JB,A321,AIRBUS A-321,0
landing,LGA,22,1787704211.25,2026-08-26T00:30:11Z,40.775431,-73.878968,213.8,a030a8,N111HQ,E75L,EMBRAER ERJ-170-200 (long wing),0
landing,JFK,22L,1787704218.41,2026-08-26T00:30:18Z,40.634541,-73.763253,210.9,899019,B-18053,B77W,BOEING 777-300ER,0
takeoff,JFK,22R,1787704242.16,2026-08-26T00:30:42Z,40.64542,-73.767319,210.9,781e95,B-222S,B77L,BOEING 777-200LR,0
takeoff,LGA,31,1787704249.42,2026-08-26T00:30:49Z,40.77483,-73.8629,295.3,a7e24a,N607LR,CRJ9,BOMBARDIER Regional Jet CRJ-900,0
landing,LGA,22,1787704313.04,2026-08-26T00:31:53Z,40.777931,-73.876892,213.8,abd4e7,N8610A,B738,BOEING 737-800,0
takeoff,LGA,31,1787704322.71,2026-08-26T00:32:02Z,40.77285,-73.858734,300.9,add3dc,N990NN,B738,BOEING 737-800,0
takeoff,JFK,31L,1787704323.48,2026-08-26T00:32:03Z,40.635332,-73.787941,300.9,a61173,N490PX,CRJ9,BOMBARDIER Regional Jet CRJ-900,0
landing,JFK,22L,1787704355.46,2026-08-26T00:32:35Z,40.635402,-73.762566,210.9,a198ed,N2016J,A21N,AIRBUS A-321neo,0
takeoff,JFK,22R,1787704373.45,2026-08-26T00:32:53Z,40.6464,-73.766545,210.9,ab4bf7,N827MH,B764,BOEING 767-400,0
takeoff,LGA,31,1787704390.98,2026-08-26T00:33:10Z,40.772736,-73.858475,300.9,a7598c,N57299,B38M,BOEING 737 MAX 8,0
landing,JFK,22L,1787704422.5,2026-08-26T00:33:42Z,40.635464,-73.762527,210.9,a36a21,N319VF,B38M,BOEING 737 MAX 8,0
takeoff,LGA,31,1787704462.52,2026-08-26T00:34:22Z,40.774132,-73.86145,300.9,a48321,N390DN,A321,AIRBUS A-321,0
takeoff,JFK,22R,1787704500.64,2026-08-26T00:35:00Z,40.646336,-73.766617,210.9,a68d02,N521DT,A21N,AIRBUS A-321neo,0
takeoff,LGA,31,1787704527.18,2026-08-26T00:35:27Z,40.772324,-73.857635,303.8,ac74f9,N901XJ,CRJ9,BOMBARDIER Regional Jet CRJ-900,0
landing,LGA,22,1787704533.01,2026-08-26T00:35:33Z,40.777439,-73.877289,213.8,a37e80,N324PQ,CRJ9,BOMBARDIER Regional Jet CRJ-900,0
landing,JFK,22L,1787704545.54,2026-08-26T00:35:45Z,40.6361,-73.762051,210.9,acc040,N920XJ,CRJ9,BOMBARDIER Regional Jet CRJ-900,0
takeoff,JFK,22R,1787704578.83,2026-08-26T00:36:18Z,40.64661,-73.766403,210.9,abac50,N851NW,A332,AIRBUS A-330-200,0
takeoff,JFK,31L,1787704608.65,2026-08-26T00:36:48Z,40.635425,-73.788144,300.9,a79046,N587DT,A21N,AIRBUS A-321neo,0
landing,JFK,22L,1787704612.61,2026-08-26T00:36:52Z,40.634122,-73.76358,210.9,acf975,N935NN,B738,BOEING 737-800,0
landing,LGA,22,1787704644.27,2026-08-26T00:37:24Z,40.77777,-73.877017,213.8,a2b156,N27276,B38M,BOEING 737 MAX 8,0
takeoff,LGA,31,1787704644.74,2026-08-26T00:37:24Z,40.772265,-73.857479,300.9,a1c1c7,N212JQ,E75L,EMBRAER ERJ-170-200 (long wing),0
takeoff,JFK,22R,1787704690.24,2026-08-26T00:38:10Z,40.647011,-73.766083,210.9,aa589c,N766JB,A320,AIRBUS A-320,0
landing,JFK,22L,1787704703.39,2026-08-26T00:38:23Z,40.635076,-73.762847,210.9,3481d5,EC-OJL,B772,BOEING 777-200,0
takeoff,JFK,22R,1787704750.12,2026-08-26T00:39:10Z,40.645969,-73.766889,212.4,e8046e,CC-BGS,B789,BOEING 787-9 Dreamliner,0
landing,LGA,22,1787704758.8,2026-08-26T00:39:18Z,40.775242,-73.87912,213.8,abdf3f,N864RW,E170,EMBRAER ERJ-170-100,0
takeoff,LGA,31,1787704764.7,2026-08-26T00:39:24Z,40.775338,-73.864018,298.1,a08317,N132EV,CRJ9,BOMBARDIER Regional Jet CRJ-900,0
landing,JFK,22L,1787704827.65,2026-08-26T00:40:27Z,40.634937,-73.762939,210.9,ad2f71,N949JT,A321,AIRBUS A-321,0
landing,LGA,22,1787704835.79,2026-08-26T00:40:35Z,40.775582,-73.878843,213.8,a1a1b6,N204JQ,E75L,EMBRAER ERJ-170-200 (long wing),0
landing,LGA,22,1787704900.2,2026-08-26T00:41:40Z,40.776513,-73.878063,210.9,ac92b1,N909XJ,CRJ9,BOMBARDIER Regional Jet CRJ-900,0
takeoff,JFK,22R,1787704920.08,2026-08-26T00:42:00Z,40.646072,-73.7668,210.9,406a34,G-STBI,B77W,BOEING 777-300ER,0
landing,JFK,22L,1787704926.42,2026-08-26T00:42:06Z,40.636082,-73.762024,210.9,a67452,N515DE,A21N,AIRBUS A-321neo,0
landing,LGA,22,1787704990.93,2026-08-26T00:43:10Z,40.775373,-73.878999,213.8,ac1f61,N880RW,E170,EMBRAER ERJ-170-100,0
landing,JFK,22L,1787705000.58,2026-08-26T00:43:20Z,40.636173,-73.761978,210.9,a7a59f,N592JB,A320,AIRBUS A-320,0
takeoff,JFK,22R,1787705033.65,2026-08-26T00:43:53Z,40.645786,-73.767014,210.9,a5124c,N426DZ,A339,AIRBUS A-330-900,0
landing,LGA,22,1787705063.5,2026-08-26T00:44:23Z,40.775814,-73.878647,213.8,ab40ce,N824MD,E170,EMBRAER ERJ-170-100,0
takeoff,JFK,22R,1787705091.27,2026-08-26T00:44:51Z,40.645981,-73.766889,210.9,aaea8c,N802NW,A333,AIRBUS A-330-300,0
takeoff,JFK,22R,1787705094.05,2026-08-26T00:44:54Z,40.644922,-73.767716,210.9,aaea8c,N802NW,A333,AIRBUS A-330-300,0
landing,LGA,22,1787705128.38,2026-08-26T00:45:28Z,40.776711,-73.877891,213.8,aceb76,N931XJ,CRJ9,BOMBARDIER Regional Jet CRJ-900,0
landing,JFK,22L,1787705174.58,2026-08-26T00:46:14Z,40.636196,-73.761963,210.9,a38fa4,N3289J,,,0
takeoff,JFK,22R,1787705185.53,2026-08-26T00:46:25Z,40.646982,-73.766093,210.9,a613e7,N491AZ,B763,BOEING 767-300,0
landing,LGA,22,1787705198.5,2026-08-26T00:46:38Z,40.776249,-73.878265,213.8,c01b6c,C-FKJZ,CRJ9,BOMBARDIER Regional Jet CRJ-900,0
takeoff,LGA,31,1787705208.11,2026-08-26T00:46:48Z,40.772839,-73.858719,300.9,a21f57,N236FR,A320,AIRBUS A-320,0
takeoff,JFK,31L,1787705250.24,2026-08-26T00:47:30Z,40.634331,-73.785721,300.9,ab8fd0,N844MH,B764,BOEING 767-400,0
landing,LGA,22,1787705281.48,2026-08-26T00:48:01Z,40.775047,-73.879264,210.9,a34bdc,N311PQ,CRJ9,BOMBARDIER Regional Jet CRJ-900,0
