type,airport,runway,timestamp,timestamp_iso,lat,lon,track_deg,icao,registration,aircraft_type,description,db_flags
takeoff,LGA,31,1781222571.64,2026-06-12T00:02:51Z,40.772347,-73.857635,312.2,a12733,N17337,B38M,BOEING 737 MAX 8,0
landing,LGA,22,1781222686.77,2026-06-12T00:04:46Z,40.776764,-73.877853,210.9,a2c93f,N279PQ,CRJ9,BOMBARDIER Regional Jet CRJ-900,0
landing,LGA,04,1781222945.75,2026-06-12T00:09:05Z,40.774034,-73.878609,30.9,ab0a73,N810MD,E170,EMBRAER ERJ-170-100,0
takeoff,LGA,31,1781223008.49,2026-06-12T00:10:08Z,40.772507,-73.858017,300.9,a44d85,N3768,B738,BOEING 737-800,0
landing,LGA,22,1781223009.56,2026-06-12T00:10:09Z,40.774279,-73.879811,199.7,a1acdb,N207JQ,E75L,EMBRAER ERJ-170-200 (long wing),0
takeoff,LGA,13,1781223052.28,2026-06-12T00:10:52Z,40.776546,-73.870224,120.9,ace6e2,N930NN,B738,BOEING 737-800,0
takeoff,LGA,13,1781223237.51,2026-06-12T00:13:57Z,40.776638,-73.870392,120.9,ab0a73,N810MD,E170,EMBRAER ERJ-170-100,0
landing,LGA,04,1781223269.65,2026-06-12T00:14:29Z,40.773743,-73.878845,30.9,a6f98e,N549CA,CRJ9,BOMBARDIER Regional Jet CRJ-900,0
takeoff,LGA,13,1781223334.86,2026-06-12T00:15:34Z,40.775478,-73.866593,123.8,a03bcd,N114HQ,E75L,EMBRAER ERJ-170-200 (long wing),0
landing,LGA,04,1781223376.74,2026-06-12T00:16:16Z,40.774967,-73.877838,30.9,a0634c,N124HQ,E75L,EMBRAER ERJ-170-200 (long wing),0
takeoff,LGA,04,1781223376.74,2026-06-12T00:16:16Z,40.774967,-73.877838,30.9,a0634c,N124HQ,E75L,EMBRAER ERJ-170-200 (long wing),0
landing,LGA,04,1781223492.39,2026-06-12T00:18:12Z,40.774186,-73.878484,30.9,abd063,N860RW,E170,EMBRAER ERJ-170-100,0
landing,LGA,22,1781223497.23,2026-06-12T00:18:17Z,40.776676,-73.877907,213.8,abe2f6,N865RW,E170,EMBRAER ERJ-170-100,0
landing,LGA,22,1781223590.43,2026-06-12T00:19:50Z,40.774498,-73.8797,208.1,a34bdc,N311PQ,CRJ9,BOMBARDIER Regional Jet CRJ-900,0
takeoff,LGA,13,1781223593.62,2026-06-12T00:19:53Z,40.776798,-73.870712,123.8,abd063,N860RW,E170,EMBRAER ERJ-170-100,0
landing,LGA,22,1781223670.64,2026-06-12T00:21:10Z,40.776711,-73.877907,210.9,a14c70,N183GJ,CRJ9,BOMBARDIER Regional Jet CRJ-900,0
takeoff,LGA,13,1781223790.97,2026-06-12T00:23:10Z,40.776478,-73.870057,120.9,a34bdc,N311PQ,CRJ9,BOMBARDIER Regional Jet CRJ-900,0
landing,LGA,22,1781223855.87,2026-06-12T00:24:15Z,40.775631,-73.878799,210.9,ad1d3d,N944NN,B738,BOEING 737-800,0
landing,LGA,04,1781224375.77,2026-06-12T00:32:55Z,40.774555,-73.878174,30.9,a987bf,N713FR,A321,AIRBUS A-321,0
takeoff,LGA,13,1781224412.87,2026-06-12T00:33:32Z,40.776455,-73.87001,123.8,ab1d06,N815MD,E170,EMBRAER ERJ-170-100,0
landing,LGA,22,1781224563.29,2026-06-12T00:36:03Z,40.774418,-73.879826,210.9,a17c95,N195UW,A321,AIRBUS A-321,0
landing,LGA,04,1781225343.55,2026-06-12T00:49:03Z,40.774256,-73.878437,30.9,a4a0d9,N398DN,A321,AIRBUS A-321,0
takeoff,LGA,13,1781225365.05,2026-06-12T00:49:25Z,40.777153,-73.870102,123.8,c03330,C-FTJZ,CRJ9,BOMBARDIER Regional Jet CRJ-900,0
landing,LGA,22,1781225407.84,2026-06-12T00:50:07Z,40.776581,-73.878021,210.9,a36fa4,N320PQ,CRJ9,BOMBARDIER Regional Jet CRJ-900,0
takeoff,LGA,13,1781225584.87,2026-06-12T00:53:04Z,40.775036,-73.867279,126.6,a4a0d9,N398DN,A321,AIRBUS A-321,0
